"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
899,"TEH",0.116967336458014,NA,0.356295126350788,NA,100,100,NA,NA,0.137764045888138,1.00359560619587,1
899,"TEH-ANT",0.117616431543,0.000566355344021219,0.357403779346389,0.0252595900329767,100,100,100,100,0.138000823301404,1.00375093166079,1
900,"HH",-0.867964934370759,NA,0.0235781631698365,NA,0,0,NA,NA,0.348701314478682,NA,1
900,"HH-ANT",-1.13066452556818,-0.435959539508097,0.0280325715551286,0.0256779486061569,0,0,0,0,0.407569995527296,NA,1
900,"ETI",0.103751991625457,NA,0.0325386872215819,NA,100,0,NA,NA,0.139757446787576,NA,1
900,"ETI-ANT",0.0981896881884973,-0.00507751292961567,0.0427180378250533,0.0253991573074574,100,0,100,100,0.14011690907201,NA,1
900,"TEH",0.101995454944446,NA,0.354755845661106,NA,100,100,NA,NA,0.13982244020513,0.999176880551965,1
900,"TEH-ANT",0.0954048301081991,-0.00601944726713476,0.355379609565096,0.0253940482962089,100,100,100,100,0.140205592328747,0.997888712089928,1
901,"HH",-0.887388425045408,NA,0.0236173590926604,NA,0,0,NA,NA,0.34530517933519,NA,1
901,"HH-ANT",-1.12663450567514,-0.396757920523676,0.0281011644467791,0.0257445025922903,0,0,0,0,0.400188910480455,NA,1
901,"ETI",0.0738340089586727,NA,0.0324558159155105,NA,100,0,NA,NA,0.136892914856624,NA,1
901,"ETI-ANT",0.119041586476714,0.0417258639807178,0.0424772069918232,0.0253366118591775,100,0,100,100,0.136324156088038,NA,1
901,"TEH",0.0721641675143668,NA,0.356862185365891,NA,100,100,NA,NA,0.136926776293949,1.00518105420887,1
901,"TEH-ANT",0.116387945782812,0.0408254737913728,0.360836943805454,0.0253304581979135,100,100,100,100,0.13631844047736,1.01351741263847,1
902,"HH",-0.817320334877976,NA,0.0234284381454771,NA,0,0,NA,NA,0.361708477685069,NA,1
902,"HH-ANT",-1.0965493719517,-0.46412568029547,0.0278332760586088,0.0254889207700856,0,0,0,0,0.420591242870346,NA,1
902,"ETI",0.161273490920075,NA,0.0327601522024777,NA,100,0,NA,NA,0.151650914452336,NA,1
902,"ETI-ANT",0.113949299998013,-0.0426073109041145,0.0433240968961508,0.0255164671212854,100,0,100,100,0.152753119855132,NA,1
902,"TEH",0.159391627826331,NA,0.350683907235499,NA,100,100,NA,NA,0.151697983056267,0.987552359153379,1
902,"TEH-ANT",0.110938109975073,-0.0436247112993262,0.348485644337039,0.0255109214054435,100,100,100,100,0.152883748678256,0.978032324796268,1
