"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","alpha_sd","convergence"
1093,"HH-ANT",0.0334209664780945,-0.0289968857501203,0.0242915229388363,0.0225925282375064,100,100,100,0.150445851007794,1
1094,"HH",0.0747385967989709,NA,0.020279865736077,NA,100,0,NA,0.132870065486579,1
1094,"HH-ANT",0.0754967684028779,0.00132485433412378,0.0240070971621603,0.022430794067337,100,0,100,0.132895133784231,1
1095,"HH",0.0585715711772258,NA,0.0201476130821781,NA,100,0,NA,0.14828074506239,1
1095,"HH-ANT",0.0664938709005844,0.0137000039942544,0.0238962734562967,0.0222225988539309,100,0,100,0.148421736520567,1
1096,"HH",0.0540645522737855,NA,0.0200825949151188,NA,100,0,NA,0.122503187422909,1
1096,"HH-ANT",0.0332847637567469,-0.0365268401011008,0.0237373881513334,0.0222563582320903,100,100,100,0.122305972828155,1
1097,"HH",0.0886861363893881,NA,0.0203046757363126,NA,100,0,NA,0.154385116487783,1
1097,"HH-ANT",0.0742934322279515,-0.0248087157596388,0.0240958462663158,0.0223810365484252,100,0,100,0.154892620802834,1
1098,"HH",0.0756089426868332,NA,0.0203793678291559,NA,100,0,NA,0.140752213717884,1
1098,"HH-ANT",0.0665998434756369,-0.0156304061690405,0.0241496421169769,0.0225112686373762,100,0,100,0.141123559764173,1
1099,"HH",0.0697692475152866,NA,0.0201932597186062,NA,100,0,NA,0.134636175978643,1
1099,"HH-ANT",0.052119196447229,-0.0306952648269445,0.0239027873912785,0.0223218625963599,100,0,100,0.133838414207258,1
1100,"HH",0.064803181051624,NA,0.0201843941939774,NA,100,0,NA,0.121005244520226,1
1100,"HH-ANT",0.0718417955373668,0.012366649560639,0.0238491443020433,0.0223819229672575,100,0,100,0.120742143527162,1
1101,"HH",0.0319715447849255,NA,0.0203020582801532,NA,100,100,NA,0.12199878609082,1
1101,"HH-ANT",0.0376813381936224,0.0100530959976918,0.0239933994129344,0.0225117859393183,100,100,100,0.122029895023387,1
1102,"HH",0.0424028841357551,NA,0.0202705318122945,NA,100,0,NA,0.157608161090279,1
1102,"HH-ANT",0.0529606798643109,0.0180313151804821,0.0240660936282926,0.0223346503132588,100,0,100,0.1586468478862,1
1103,"HH",0.0517702889830239,NA,0.020272031609874,NA,100,0,NA,0.13436128269624,1
1103,"HH-ANT",0.055562699972664,0.00659475041902084,0.0240045760361066,0.0224157320408629,100,0,100,0.134568662016783,1
1104,"HH",0.0600203985274142,NA,0.0202871957376437,NA,100,0,NA,0.142035540752445,1
1104,"HH-ANT",0.0522591545601725,-0.0134607004824295,0.0240446429466468,0.0224019458441804,100,0,100,0.142293200943336,1
1105,"HH",0.0945159889660042,NA,0.0203642110813566,NA,100,0,NA,0.16721374727493,1
1105,"HH-ANT",0.088982516080985,-0.00950362939676911,0.0241875238378645,0.0224140765353803,100,0,100,0.167246006224232,1
1106,"HH",0.0697385531352922,NA,0.0199704360569713,NA,100,0,NA,0.117519857220562,1
1106,"HH-ANT",0.0634683127253401,-0.0110244505330975,0.0235952077609457,0.0221600192906148,100,0,100,0.117842008561867,1
1107,"HH",0.0436171054385957,NA,0.0202744724043413,NA,100,0,NA,0.138507066935048,1
1107,"HH-ANT",0.0407317659644918,-0.00501882339808314,0.0240175957622709,0.0224006201352559,100,100,100,0.138486976831976,1
1108,"HH",0.118488210271914,NA,0.0199809845678599,NA,0,0,NA,0.0993807841655399,1
1108,"HH-ANT",0.107847479671016,-0.0190830162749268,0.0235173509992125,0.0223172667584644,0,0,100,0.0999176542845309,1
1109,"HH",0.0364945644379008,NA,0.0203354145877084,NA,100,100,NA,0.157248055611436,1
1109,"HH-ANT",0.0206712028705693,-0.0272245242848029,0.0241389364330035,0.0224076643685949,100,100,100,0.157957725757644,1
1110,"HH",0.0794408518055305,NA,0.0203505812883966,NA,100,0,NA,0.13809311843371,1
1110,"HH-ANT",0.0791657443250398,-0.00046540429438833,0.0241058946803045,0.0224887087073751,100,0,100,0.138160647078288,1
1111,"HH",0.0714308715663008,NA,0.020348584241623,NA,100,0,NA,0.171994201106303,1
1111,"HH-ANT",0.0622055808966135,-0.0158029550266706,0.0241752392180225,0.0223854190374252,100,0,100,0.171684882378594,1
1112,"HH",0.0612898316533324,NA,0.0200611054189299,NA,100,0,NA,0.11410138950943,1
1112,"HH-ANT",0.0566013645389089,-0.0082641093747413,0.0236763244137534,0.0222842121841052,100,0,100,0.113864629821622,1
1113,"HH",0.0787778309210874,NA,0.0201950129048974,NA,100,0,NA,0.135733546091422,1
1113,"HH-ANT",0.0786637442761015,-0.00020013094920831,0.0239174611567291,0.0223221092714431,100,0,100,0.135771811240674,1
1114,"HH",0.0927409138030683,NA,0.0202182082492741,NA,100,0,NA,0.15619583449634,1
1114,"HH-ANT",0.0905266340052241,-0.00380998040643786,0.0239961809960619,0.0222784809839112,100,0,100,0.156315936083198,1
1115,"HH",0.0685104479016965,NA,0.0200023874950975,NA,100,0,NA,0.109551981323198,1
1115,"HH-ANT",0.043278623505704,-0.0448273012287584,0.0235998991624672,0.0222517786358541,100,100,0,0.110225472099605,1
1116,"HH",0.00706802388779002,NA,0.0203060672213565,NA,0,100,NA,0.142295223278525,1
1116,"HH-ANT",0.0138889156710488,0.0118022520119189,0.0240619356432772,0.0224209515978082,100,100,100,0.141938330904081,1
1117,"HH",0.02366420050436,NA,0.0202414702084734,NA,100,100,NA,0.146314739530636,1
1117,"HH-ANT",0.0490848337318517,0.0438123036429029,0.0240120992256148,0.0223366704505394,100,0,0,0.147990225255847,1
1118,"HH",0.0572040713218513,NA,0.0203224650272142,NA,100,0,NA,0.170896313743143,1
1118,"HH-ANT",0.0670032173863091,0.0168046250284523,0.0241450934812076,0.0223591227173115,100,0,100,0.171031650300546,1
1119,"HH",-0.00630840285689035,NA,0.0200934673091185,NA,0,100,NA,0.121777319317668,1
1119,"HH-ANT",-0.00543289656442265,0.00151747725565695,0.0237521849693613,0.0222749147270378,0,100,100,0.12189041800486,1
1120,"HH",0.0357519107369982,NA,0.0204120939659218,NA,100,100,NA,0.142549130548403,1
1120,"HH-ANT",0.0167287050087881,-0.0330019522229596,0.0241936103912165,0.0225411908351221,100,100,100,0.14310264420438,1
1121,"HH",0.0830734184370265,NA,0.020248721736061,NA,100,0,NA,0.144700452931015,1
1121,"HH-ANT",0.0685619074113777,-0.0251088788100245,0.0240091096442807,0.0223492400337041,100,0,100,0.145297984921196,1
1122,"HH",0.0763838431328978,NA,0.0201323098692628,NA,100,0,NA,0.122246956529809,1
1122,"HH-ANT",0.0443478900682937,-0.056175716890963,0.0238123423019966,0.0223182846222642,100,100,0,0.123583769552122,1
1123,"HH",0.0550795493029683,NA,0.0204399058554931,NA,100,0,NA,0.170191823572297,1
1123,"HH-ANT",0.0656263146042935,0.0180985578086195,0.0242807021785922,0.0224917270079903,100,0,100,0.170122608304953,1
1124,"HH",0.0373435735802704,NA,0.0203657443795721,NA,100,100,NA,0.140680873387003,1
1124,"HH-ANT",0.0511836085671583,0.0240534050137428,0.0241311584514238,0.022495330290079,100,0,100,0.140818493083768,1
1125,"HH",0.0680930267421239,NA,0.0201509717500932,NA,100,0,NA,0.135421248964963,1
1125,"HH-ANT",0.0541702040375393,-0.0242555288540327,0.0238642088988654,0.02227289747201,100,0,100,0.135401002488337,1
1126,"HH",0.0324380823608893,NA,0.0201002433066175,NA,100,100,NA,0.103308366279831,1
1126,"HH-ANT",0.0237429050151908,-0.015575044771396,0.0236623498983766,0.0224143837001512,100,100,100,0.103072026038269,1
1127,"HH",0.0331200591137558,NA,0.0200412562445728,NA,100,100,NA,0.119708817385963,1
1127,"HH-ANT",0.0178868814629071,-0.0268259309278223,0.0236846940665972,0.0222271211999119,100,100,100,0.119956634449036,1
1128,"HH",0.0521011865803596,NA,0.0203437464253279,NA,100,0,NA,0.13451532473302,1
1128,"HH-ANT",0.0399401372287049,-0.0212000430853891,0.0240891391994658,0.0224963773248843,100,100,100,0.134816079156829,1
1129,"HH",0.0680010715549326,NA,0.0201794215817168,NA,100,0,NA,0.131296196941222,1
1129,"HH-ANT",0.0507963660038492,-0.0300570693665687,0.0238851124194274,0.0223233397886237,100,0,100,0.131377705370935,1
1130,"HH",0.0790132828403478,NA,0.0203963904165422,NA,100,0,NA,0.139896949360078,1
1130,"HH-ANT",0.106488601798217,0.0476764864656503,0.0241725958613521,0.0225341512123908,100,0,0,0.141030995495696,1
1131,"HH",0.0533992594380377,NA,0.0204535910802379,NA,100,0,NA,0.181411418914854,1
1131,"HH-ANT",0.0571003750190227,0.0063284376574056,0.0243143432031412,0.0224845856754272,100,0,100,0.181359446687634,1
1132,"HH",0.0795721002196727,NA,0.0200620010164432,NA,100,0,NA,0.121011277739133,1
1132,"HH-ANT",0.0795046343001922,-0.00011937279183118,0.0237117825518465,0.0222430878156369,100,0,100,0.121054885289161,1
1133,"HH",0.0645457158782745,NA,0.0200646137606882,NA,100,0,NA,0.109442937287252,1
1133,"HH-ANT",0.0578240059593041,-0.0119529584190964,0.0236641251774525,0.0223237521058369,100,0,100,0.109629540577406,1
1134,"HH",0.0838320354166665,NA,0.0202931984869878,NA,100,0,NA,0.166008900644866,1
1134,"HH-ANT",0.0900662607254044,0.0106885545537717,0.0241036753040557,0.0223377488106241,100,0,100,0.166321685166756,1
1135,"HH",0.0656886116675115,NA,0.0200188236123568,NA,100,0,NA,0.134167506898226,1
1135,"HH-ANT",0.052351570785553,-0.0229559014591623,0.0237200328549228,0.022131840301117,100,0,100,0.135502584214338,1
1136,"HH",0.0552610383110791,NA,0.0203240579658273,NA,100,0,NA,0.14485819412751,1
1136,"HH-ANT",0.0492573585417529,-0.0104090635595098,0.024093411617816,0.0224329894196737,100,0,100,0.144921673919801,1
1137,"HH",0.0609625205495519,NA,0.0201666090075779,NA,100,0,NA,0.131601934083394,1
