"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
1537,"TEH-ANT",0.0956345595444893,0.0583569893347518,0.0242287148003886,0.0224902400160994,100,0,100,0,0.158352457474678,0.000349114290979257,0
1538,"HH",0.0577236439910557,NA,0.0202627199651123,NA,100,0,NA,NA,0.15042492398717,NA,1
1538,"HH-ANT",0.0611767083324214,0.00591681939463658,0.0240373985682629,0.0223459491716176,100,0,100,100,0.150764073035527,NA,1
1538,"ETI",0.0563671751935148,NA,0.0326052422572498,NA,100,100,NA,NA,0.150529179764244,NA,1
1538,"ETI-ANT",0.0639349169769886,0.00662262264750666,0.0431023677808311,0.0253966809510976,100,100,100,100,0.151437549889222,NA,1
1538,"TEH",0.0577236216300688,NA,0.0202627188392341,NA,100,0,NA,NA,0.150424672403405,0,1
1538,"TEH-ANT",0.0611770620575835,0.00591699594140869,0.0240374350230359,0.0223459564244229,100,0,100,100,0.150766795771459,3.12131667259909e-05,1
1539,"HH",0.034523187629222,NA,0.0202959161475849,NA,0,100,NA,NA,0.153149207173934,NA,1
1539,"HH-ANT",0.0457557800390034,0.01939185187345,0.0240784322172817,0.0223738179556971,100,100,100,100,0.152996068282049,NA,1
1539,"ETI",0.034901132053132,NA,0.0326905227533285,NA,100,100,NA,NA,0.153071205170124,NA,1
1539,"ETI-ANT",0.0627374289582398,0.0250449941378979,0.0432088280843936,0.0254384712383249,100,100,100,100,0.15285188659686,NA,1
1539,"TEH",0.034523184515845,NA,0.0202959168391141,NA,0,100,NA,NA,0.153149369107281,0,1
1539,"TEH-ANT",0.0457557767579753,0.01939185023294,0.024078433386539,0.0223738182529853,100,100,100,100,0.152996230290083,0,1
1540,"HH",0.0245496888244288,NA,0.0203060137733455,NA,0,100,NA,NA,0.129461860693969,NA,1
1540,"HH-ANT",0.0395241112181207,0.0261564423752455,0.0240318742755974,0.0224776449102176,100,100,100,100,0.130044138630478,NA,1
1540,"ETI",-0.0140788896221335,NA,0.0322754522639725,NA,0,100,NA,NA,0.129272698111562,NA,1
1540,"ETI-ANT",0.00278752146212328,0.0157770047237746,0.0420921851418279,0.0252681410651703,100,100,100,100,0.129711137302558,NA,1
1540,"TEH",0.0245496903769896,NA,0.0203060140202952,NA,0,100,NA,NA,0.129461896593554,0,1
1540,"TEH-ANT",0.0395241403565247,0.0261564569444504,0.0240318787277037,0.0224776460513003,100,100,100,100,0.130044531389637,0,1
1541,"HH",0.0638486097149428,NA,0.0203271246722773,NA,100,0,NA,NA,0.126816551741968,NA,1
1541,"HH-ANT",0.0891783354745418,0.0444139633552429,0.0240336425873803,0.022510925152613,100,0,100,0,0.126356921097962,NA,1
1541,"ETI",0.0730339630089347,NA,0.0322501893641152,NA,100,0,NA,NA,0.126856585597579,NA,1
1541,"ETI-ANT",0.130787763020936,0.0543970991869313,0.0419157624549252,0.025253065185757,100,0,100,0,0.126449926287894,NA,1
1541,"TEH",0.0596924124851295,NA,0.023723513414174,NA,100,0,NA,NA,0.127021003546844,0.0187328723032209,1
1541,"TEH-ANT",0.0881865286348055,0.0434448333721976,0.0269576238870609,0.0228691872376013,100,0,100,100,0.126400429732108,0.0150320193392711,1
1542,"HH",0.0712487146568096,NA,0.0202004321045972,NA,100,0,NA,NA,0.122649338934574,NA,1
1542,"HH-ANT",0.0927829059003027,0.037592267997513,0.0238963017318366,0.0223957410078017,100,0,100,100,0.124152996145385,NA,1
1542,"ETI",0.0458118641494262,NA,0.0319209479315624,NA,100,100,NA,NA,0.121332943450213,NA,1
1542,"ETI-ANT",0.0761331356078035,0.0285069974708018,0.0415047646259987,0.0250814365698297,100,100,100,100,0.123086023891372,NA,1
1542,"TEH",0.0712487192046285,NA,0.0202004324985547,NA,100,0,NA,NA,0.122649388971725,0,1
1542,"TEH-ANT",0.0927830709269113,0.037592350510821,0.0238963160403823,0.0223957446785818,100,0,100,100,0.124154124674156,0,1
1543,"HH",0.0424668728128516,NA,0.0205104643874703,NA,100,0,NA,NA,0.175380942314716,NA,1
1543,"HH-ANT",0.0774996408520558,0.0600306809789935,0.0243697546764041,0.0225571622292615,100,0,100,0,0.175393361019715,NA,1
1543,"ETI",0.016548792285278,NA,0.0332850906845131,NA,100,100,NA,NA,0.174991647538898,NA,1
1543,"ETI-ANT",0.090085811859446,0.0646659221696198,0.0444056711054429,0.0258369489145951,100,0,100,0,0.175669300144984,NA,1
1543,"TEH",0.0424668725259471,NA,0.0205104645353879,NA,100,0,NA,NA,0.17538099212085,0,1
1543,"TEH-ANT",0.0774996423567221,0.060030681731324,0.0243697557958382,0.022557162510595,100,0,100,0,0.175393583126943,0,1
1544,"HH",0.0359132614647592,NA,0.0202788727196497,NA,100,100,NA,NA,0.143540628145357,NA,1
1544,"HH-ANT",0.0565887905556391,0.0358681036559348,0.0240352167341305,0.0223854716285451,100,0,100,100,0.143473907150779,NA,1
1544,"ETI",0.0309187419990274,NA,0.0325225781181109,NA,100,100,NA,NA,0.143823384289198,NA,1
1544,"ETI-ANT",0.0784197063569267,0.0433160167410662,0.0427808054395112,0.025352521022655,100,100,100,100,0.143708022809248,NA,1
1544,"TEH",0.0359132647414223,NA,0.0202788712030127,NA,100,100,NA,NA,0.143540332324961,0,1
1544,"TEH-ANT",0.0565887917602528,0.0358681042582448,0.0240351942319214,0.0223854658844972,100,0,100,100,0.143471295811752,0,1
1545,"HH",0.0468103909265255,NA,0.0204036783270895,NA,100,0,NA,NA,0.148625891461298,NA,1
1545,"HH-ANT",0.0678637394808187,0.0364389904904984,0.0241919915615218,0.0225083075827347,100,0,100,100,0.148335848432254,NA,1
1545,"ETI",0.0170845349207703,NA,0.032795342321675,NA,100,100,NA,NA,0.149041121875781,NA,1
1545,"ETI-ANT",0.0486145982429538,0.0285663376349133,0.0432373284509982,0.0255418904527565,100,100,100,100,0.148799621380525,NA,1
1545,"TEH",0.0468103856430065,NA,0.0204036794868046,NA,100,0,NA,NA,0.148626136920673,0,1
1545,"TEH-ANT",0.0678637027579046,0.0364389721290432,0.0241920096296468,0.0225083121876968,100,0,100,100,0.148338110588966,0,1
1546,"HH",0.0227445901454944,NA,0.0200070421708608,NA,0,100,NA,NA,0.120265373084913,NA,1
1546,"HH-ANT",0.0424354136258012,0.034651369718836,0.0236479185962373,0.0221845774066564,100,100,100,100,0.120585341456117,NA,1
1546,"ETI",-0.00527873485141097,NA,0.0316563115844304,NA,0,100,NA,NA,0.120927758822174,NA,1
1546,"ETI-ANT",0.0236269103070137,0.0274678386894987,0.0410613140159707,0.0248372720483861,100,100,100,100,0.121131166281472,NA,1
1546,"TEH",0.0227445911709739,NA,0.0200070428259763,NA,0,100,NA,NA,0.120265454037278,0,1
1546,"TEH-ANT",0.0424353375528364,0.0346513316823567,0.0236478932937905,0.0221845709135246,100,100,100,100,0.12058344533503,0,1
1547,"HH",0.0510651101698785,NA,0.0202049829276949,NA,100,0,NA,NA,0.155886811701795,NA,1
1547,"HH-ANT",0.0614169930194189,0.017843640780191,0.0239779022601511,0.0222637636894656,100,0,100,100,0.155723911100948,NA,1
1547,"ETI",0.0584183973421841,NA,0.0325888855021516,NA,100,100,NA,NA,0.155768213563959,NA,1
1547,"ETI-ANT",0.0902803108745448,0.0285465518721967,0.043152376497918,0.0253468109530238,100,0,100,100,0.155690321937818,NA,1
1547,"TEH",0.0523997552427664,NA,0.0222856057406684,NA,100,0,NA,NA,0.155854455192703,0.0136190001707884,1
1547,"TEH-ANT",0.0656315667659094,0.0194901878869789,0.027391035607141,0.0226988330362898,100,0,100,100,0.155670111227022,0.016044098001984,1
1548,"HH",0.0441574046635378,NA,0.0200887819979722,NA,100,0,NA,NA,0.126052217903257,NA,1
1548,"HH-ANT",0.089585967190601,0.0794566091481408,0.0237755384124252,0.0222461584043919,100,0,100,0,0.127659810342992,NA,1
1548,"ETI",-0.0368601044009604,NA,0.0318902524812743,NA,0,100,NA,NA,0.126141848891884,NA,1
1548,"ETI-ANT",0.0256373397641199,0.0587644955889245,0.0414856156520994,0.0249675519223746,100,100,100,0,0.125920196608713,NA,1
1548,"TEH",0.0441574043467656,NA,0.0200887819247755,NA,100,0,NA,NA,0.126052207722703,0,1
1548,"TEH-ANT",0.0895859782780085,0.0794566146918422,0.0237755398871317,0.0222461587824423,100,0,100,0,0.127659937672616,0,1
1549,"HH",0.0744653125834382,NA,0.0200619406121477,NA,100,0,NA,NA,0.125596402537037,NA,1
1549,"HH-ANT",0.105070330743396,0.0535611913307782,0.0237388476169592,0.0222188617671293,100,0,100,0,0.126632372301608,NA,1
1549,"ETI",0.0375031000247277,NA,0.031811991382756,NA,100,100,NA,NA,0.12476684090003,NA,1
1549,"ETI-ANT",0.0856042394544908,0.0452773167109161,0.0414225724333158,0.0249356020159801,100,0,100,100,0.125552836904177,NA,1
1549,"TEH",0.0698912176433416,NA,0.0215674923123811,NA,100,0,NA,NA,0.12535780964558,0.0114744456684369,1
1549,"TEH-ANT",0.105070091622039,0.0535610717700978,0.0237388110659992,0.0222188523954961,100,0,100,0,0.126629272891915,0,1
1550,"HH",0.0603778667457383,NA,0.0203790635605517,NA,100,0,NA,NA,0.157723994300763,NA,1
1550,"HH-ANT",0.0761036347620265,0.0270880078858497,0.0241832871442673,0.0224534190646014,100,0,100,100,0.157277011737018,NA,1
1550,"ETI",0.0108750358532661,NA,0.0329370327714387,NA,100,100,NA,NA,0.160837653647615,NA,1
1550,"ETI-ANT",0.0187944567194899,0.00701906525381074,0.0436760366266957,0.0256015105411967,100,100,100,100,0.160515806696621,NA,1
1550,"TEH",0.0483648011696437,NA,0.0247149503023683,NA,100,100,NA,NA,0.158327615863831,0.0215938620670227,1
1550,"TEH-ANT",0.0663849760163702,0.0233668958711009,0.028613186276768,0.0230159647594493,100,0,100,100,0.157635748250926,0.0189447558275429,1
1551,"HH",0.0564114460593135,NA,0.0203244472952468,NA,100,0,NA,NA,0.145494556282092,NA,1
1551,"HH-ANT",0.0708518859390595,0.025028900764316,0.0240952007073931,0.0224308364118549,100,0,100,100,0.145572525217383,NA,1
1551,"ETI",0.0200185135897804,NA,0.032626305305371,NA,100,100,NA,NA,0.145968541467787,NA,1
1551,"ETI-ANT",0.0310455426073061,0.0100278075211251,0.0429718349717389,0.0254269619400068,100,100,100,100,0.146011947109892,NA,1
1551,"TEH",0.0517953069230627,NA,0.02199102231516,NA,100,0,NA,NA,0.145544820723945,0.0120739654036947,0
1551,"TEH-ANT",0.0680673464443523,0.023877376540686,0.0253166265639869,0.0225860599520548,100,0,100,100,0.145557054242673,0.00901361296582212,1
1552,"HH",0.0443151013697518,NA,0.0203733361327982,NA,100,0,NA,NA,0.154122665369647,NA,1
1552,"HH-ANT",0.0944886054147865,0.0865958793471252,0.0241581870330323,0.022450719228481,100,0,0,0,0.152958714993828,NA,1
1552,"ETI",0.0177579989632228,NA,0.032859424682674,NA,100,100,NA,NA,0.156011257919693,NA,1
1552,"ETI-ANT",0.122990151644688,0.0944436170716799,0.0433764401370879,0.0255309220918291,100,0,0,0,0.153759014324747,NA,1
1552,"TEH",0.0430343690421708,NA,0.0210481924512995,NA,100,0,NA,NA,0.154189650609108,0.00735113304222503,1
1552,"TEH-ANT",0.0944886363043104,0.0865958892607768,0.0241582441149236,0.0224507268099186,100,0,0,0,0.152958978854212,5.79332026929409e-05,1
1553,"HH",0.0675444786989788,NA,0.0200704634735211,NA,100,0,NA,NA,0.129704628296241,NA,1
1553,"HH-ANT",0.0906953744287266,0.0403690452287776,0.0237624091654634,0.0222088521051205,100,0,100,100,0.130678180643324,NA,1
1553,"ETI",0.0442546389344451,NA,0.0319309450177818,NA,100,100,NA,NA,0.129258250918792,NA,1
1553,"ETI-ANT",0.0864659099849517,0.039129294249893,0.041776789313421,0.0250077208583532,100,0,100,100,0.131017004595028,NA,1
1553,"TEH",0.0675442790233585,NA,0.0200704711664391,NA,100,0,NA,NA,0.129701228289782,4.80249217436885e-05,1
1553,"TEH-ANT",0.0906953375901219,0.0403690271087948,0.0237624176165439,0.0222088526252916,100,0,100,100,0.130677798922212,2.78818857477028e-05,1
1554,"HH",0.0459188740638111,NA,0.0204179655338044,NA,100,0,NA,NA,0.169591976666127,NA,1
1554,"HH-ANT",0.07107253965908,0.0431308450104017,0.0242481037657429,0.0224661800809081,100,0,100,100,0.168689725735082,NA,1
1554,"ETI",0.0186445092965218,NA,0.0331150499281217,NA,100,100,NA,NA,0.171368304247097,NA,1
1554,"ETI-ANT",0.0686853636976124,0.0440124797315969,0.0440316539998309,0.0256889293199245,100,100,100,100,0.16931041280841,NA,1
1554,"TEH",0.0459189833193134,NA,0.020417955467444,NA,100,0,NA,NA,0.16958886355418,0,1
1554,"TEH-ANT",0.0710725375663755,0.0431308439640463,0.0242481040688259,0.0224661801573601,100,0,100,100,0.168689780225333,0,1
1555,"HH",0.0603720945407147,NA,0.0198410900630514,NA,100,0,NA,NA,0.108844336570439,NA,1
1555,"HH-ANT",0.0888131837683974,0.0502983792592439,0.023424990078361,0.0220744134892098,100,0,100,0,0.110410034821486,NA,1
1555,"ETI",-0.00546476952585641,NA,0.0310025519376916,NA,0,100,NA,NA,0.107381232305755,NA,1
1555,"ETI-ANT",0.0264658945160056,0.0313596480101888,0.0398036152849778,0.0244840873465814,100,100,100,100,0.108079838724052,NA,1
1555,"TEH",0.0509001808314192,NA,0.0228399153127171,NA,100,0,NA,NA,0.10842903528806,0.0174423866939087,1
1555,"TEH-ANT",0.0869447501497007,0.0496869940363786,0.0245143773357601,0.0222052053093871,100,0,100,0,0.110320198068288,0.00867177137322846,1
1556,"HH",0.0600462980350367,NA,0.0203646889509819,NA,100,0,NA,NA,0.173475457152348,NA,1
1556,"HH-ANT",0.0789670638707016,0.0321756948521993,0.0242068515296281,0.0224024708468131,100,0,100,100,0.175338779942,NA,1
1556,"ETI",0.0368819311279465,NA,0.0330147075474301,NA,100,100,NA,NA,0.171449689043587,NA,1
1556,"ETI-ANT",0.0691767743543952,0.0278266336482467,0.0441075204771058,0.0256596592223326,100,100,100,100,0.174771134928946,NA,1
1556,"TEH",0.0590575738071882,NA,0.0212524933898236,NA,100,0,NA,NA,0.173374358136376,0.00844929748779757,1
1556,"TEH-ANT",0.0788730850016374,0.0321618243487167,0.0250543590058984,0.0225131582137258,100,0,100,100,0.175350852922984,0.00730469581637184,1
1557,"HH",0.0498767159307409,NA,0.020323568357747,NA,100,0,NA,NA,0.140058766329957,NA,1
1557,"HH-ANT",0.0899136708199098,0.069605104105187,0.024074835388707,0.0224462436791413,100,0,100,0,0.139972090306985,NA,1
1557,"ETI",0.00389533438957688,NA,0.0325704252703976,NA,0,100,NA,NA,0.142029127512369,NA,1
1557,"ETI-ANT",0.0754140310335568,0.0654117834395916,0.0427022367732984,0.0253794647656915,100,100,100,0,0.140465425797747,NA,1
1557,"TEH",0.0498767164185521,NA,0.0203235681768581,NA,100,0,NA,NA,0.140058733623587,0,1
1557,"TEH-ANT",0.0899137552531671,0.0696051504578629,0.0240749784042128,0.0224462660293726,100,0,100,0,0.139975613288291,8.25269885556925e-05,1
1558,"HH",0.101370120745394,NA,0.0205344311569159,NA,100,0,NA,NA,0.192753499107558,NA,1
1558,"HH-ANT",0.125217591333809,0.0406681992715251,0.0244214745080127,0.0225539029153699,0,0,100,100,0.192329625756829,NA,1
1558,"ETI",0.101758494181676,NA,0.0334947000939484,NA,100,0,NA,NA,0.19352205863772,NA,1
1558,"ETI-ANT",0.161056343544395,0.0514019409011314,0.0449155508590241,0.0259502513969717,100,0,100,0,0.193182652253113,NA,1
1558,"TEH",0.101370087554936,NA,0.0205344848815559,NA,100,0,NA,NA,0.19275300529419,6.39688954136366e-05,1
1558,"TEH-ANT",0.125217712294885,0.0406682597520611,0.0244214412391566,0.0225538946538717,0,0,100,100,0.19232103422526,0,1
1559,"HH",0.038745734121148,NA,0.0202278441457075,NA,100,100,NA,NA,0.136335132463473,NA,1
1559,"HH-ANT",0.0633424700937104,0.042740095541596,0.0239443825658319,0.0223524271464971,100,0,100,100,0.135201447095346,NA,1
1559,"ETI",-0.00648203014978973,NA,0.0323981332366154,NA,0,100,NA,NA,0.139670796673828,NA,1
1559,"ETI-ANT",0.0301897395396164,0.0332345496942649,0.0423777709295133,0.0252435297123523,100,100,100,100,0.137234739070903,NA,1
1559,"TEH",0.035499577991878,NA,0.0218046695622012,NA,100,100,NA,NA,0.136592008059149,0.0117259354563213,1
