"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","alpha_sd","convergence"
1901,"HH-ANT",0.0194668058352433,-0.0310690031719594,0.0242453217770472,0.0224136089686253,100,100,100,0.183142261162463,1
1902,"HH",0.0480132171940337,NA,0.0203246332723382,NA,100,0,NA,0.161862227909095,1
1902,"HH-ANT",0.0751820324239409,0.0467366143273808,0.0241263124734703,0.0223802238158691,100,0,0,0.161345038075681,1
1903,"HH",0.0757504308256017,NA,0.0202006303977931,NA,100,0,NA,0.139920011327149,1
1903,"HH-ANT",0.0779283903010423,0.00377438931395633,0.0239369299406358,0.0223118939124157,100,0,100,0.140048032970225,1
1904,"HH",0.049721293291656,NA,0.0202645875549031,NA,100,0,NA,0.133538651956812,1
1904,"HH-ANT",0.0479454133934323,-0.00309890815522594,0.0239911903808677,0.0224103774428727,100,0,100,0.133537026022614,1
1905,"HH",0.0334669237327837,NA,0.0197984779190929,NA,100,100,NA,0.0911225147801172,1
1905,"HH-ANT",0.020251336498146,-0.0240910882897137,0.0232313706306131,0.022191072760161,100,100,100,0.090888753170679,1
1906,"HH",0.0818832219564509,NA,0.02036092018565,NA,100,0,NA,0.129852384687073,1
1906,"HH-ANT",0.0822636174706484,0.000661556276653123,0.0240915056569349,0.022537202559069,100,0,100,0.129907886495746,1
1907,"HH",0.0493683487845432,NA,0.0201783178741029,NA,100,0,NA,0.137100115401757,1
1907,"HH-ANT",0.0462462561712395,-0.00542777790133692,0.0239028338313157,0.0222977363720469,100,100,100,0.137218898627813,1
1908,"HH",0.0466909335288509,NA,0.0202440116186872,NA,100,0,NA,0.130350577641469,1
1908,"HH-ANT",0.0488738057782543,0.00381751771189408,0.0239568924666874,0.0224016571611196,100,0,100,0.13035826543997,1
1909,"HH",0.0551976149395318,NA,0.0205488012074944,NA,100,0,NA,0.178430934436707,1
1909,"HH-ANT",0.0822439507162807,0.046263166766261,0.0244156392127437,0.0225937396019901,100,0,0,0.177419093314381,1
1910,"HH",0.0500909836046702,NA,0.0200132238738717,NA,100,0,NA,0.124435942796471,1
1910,"HH-ANT",0.0567397069810234,0.0116374121129267,0.0236714564877139,0.0221692201462955,100,0,100,0.124730001859644,1
1911,"HH",0.0775845820671291,NA,0.0205238574220934,NA,100,0,NA,0.176541760093848,1
1911,"HH-ANT",0.0852124707305566,0.0129578916555338,0.0243939186378758,0.0225733606383232,100,0,100,0.177342776930521,1
1912,"HH",0.0670696243464706,NA,0.0204949958771057,NA,100,0,NA,0.174315045482625,1
1912,"HH-ANT",0.076053442840282,0.0153582814449459,0.0243499486261628,0.0225439761115051,100,0,100,0.173809174230781,1
1913,"HH",0.0225003317236243,NA,0.0201774698919942,NA,100,100,NA,0.147917941850173,1
1913,"HH-ANT",0.045424893810424,0.0394701412114247,0.0239399501174545,0.0222590889080478,100,100,100,0.149454508080512,1
1914,"HH",0.0739917092002673,NA,0.0203222709508299,NA,100,0,NA,0.151669334959925,1
1914,"HH-ANT",0.0690067631242438,-0.00861363640124816,0.0241077435466156,0.022408573016999,100,0,100,0.151730259575521,1
1915,"HH",0.064549809619794,NA,0.0203993000532254,NA,100,0,NA,0.161428561921348,1
1915,"HH-ANT",0.0693063871916463,0.00818474936537003,0.0242186081045186,0.022467697265262,100,0,100,0.161540474187493,1
1916,"HH",0.0736045875536441,NA,0.0202900341600605,NA,100,0,NA,0.147500389671596,1
1916,"HH-ANT",0.0386853382717377,-0.0600951000548347,0.0240346687079901,0.0223770634309946,100,100,0,0.144773830162615,1
1917,"HH",0.0904644236224501,NA,0.0202746103570767,NA,100,0,NA,0.144699035301495,1
1917,"HH-ANT",0.10528379518982,0.0254602312031315,0.0240454910863367,0.0223800305838348,100,0,100,0.146042435496291,1
1918,"HH",0.0786243348323967,NA,0.020383076769059,NA,100,0,NA,0.171458756359504,1
1918,"HH-ANT",0.0922472842737472,0.0232532739722971,0.0242217445835667,0.022426696806851,100,0,100,0.172503537041687,1
1919,"HH",0.0556019626722127,NA,0.0199308000718215,NA,100,0,NA,0.097491637893532,1
1919,"HH-ANT",0.0522899475850941,-0.00588659460974763,0.0234431163569521,0.0222771869047703,100,0,100,0.0978114163660989,1
1920,"HH",0.0892097579482879,NA,0.0204268278127127,NA,100,0,NA,0.156299285723454,1
1920,"HH-ANT",0.121221724125782,0.0551940878113573,0.0242314399070418,0.0225085690230408,0,0,0,0.155443204360168,1
1921,"HH",0.0779140421600344,NA,0.0203898139251313,NA,100,0,NA,0.144547698286838,1
1921,"HH-ANT",0.0793974142368276,0.00256526086032454,0.0241697395114905,0.02250849274819,100,0,100,0.144647625438927,1
1922,"HH",0.0565655322158038,NA,0.0201576962630772,NA,100,0,NA,0.115649496224706,1
1922,"HH-ANT",0.063945318487904,0.0130569897821444,0.0237999584129751,0.0223860028268489,100,0,100,0.115739214343327,1
1923,"HH",0.0570261753981229,NA,0.0203079257380729,NA,100,0,NA,0.166729897273358,1
1923,"HH-ANT",0.0494599324867743,-0.0129881431410832,0.0241193857943347,0.0223518162026883,100,0,100,0.166553336982647,1
1924,"HH",0.076402808284352,NA,0.0202269917196378,NA,100,0,NA,0.137271525917748,1
1924,"HH-ANT",0.0690380719534221,-0.0127218973486862,0.0239645668507914,0.0223532572448886,100,0,100,0.137874132641459,1
1925,"HH",0.0469315396022459,NA,0.0200468659597251,NA,100,0,NA,0.111623913522174,1
1925,"HH-ANT",0.0341256843796555,-0.0227168837183448,0.0236564150816691,0.0222871791111493,100,100,100,0.111936699464469,1
1926,"HH",0.0836383017280364,NA,0.0202079463306244,NA,100,0,NA,0.131015113026289,1
1926,"HH-ANT",0.0711399244067537,-0.0218240424575581,0.0239132523201661,0.0223562536631734,100,0,100,0.130694208343171,1
1927,"HH",0.0610988466963526,NA,0.020250784168605,NA,100,0,NA,0.126318483967422,1
1927,"HH-ANT",0.0735409070504463,0.0218235436667099,0.0239495586379513,0.0224289345328641,100,0,100,0.126278804281411,1
1928,"HH",0.0531660967572635,NA,0.0204217147637168,NA,100,0,NA,0.148225064639362,1
1928,"HH-ANT",0.0509077974110359,-0.00391053409687217,0.0242155922094984,0.022531602013703,100,0,100,0.148245576701106,1
