"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
1732,"TEH",0.100650460223071,NA,0.362362582219364,NA,100,100,NA,NA,0.112166022451884,1.02105593289617,1
1732,"TEH-ANT",0.110087991834278,0.00891835593930809,0.363889860317644,0.0247792733352677,100,100,100,100,0.113101223007111,1.02284209015823,1
1733,"HH",-0.879234306709389,NA,0.0235165305862286,NA,0,0,NA,NA,0.303305995448628,NA,1
1733,"HH-ANT",-1.10668484828892,-0.376347699747364,0.0279948418901887,0.0256696068746303,0,0,0,0,0.357093141017711,NA,1
1733,"ETI",0.0566722998661697,NA,0.0317430400665543,NA,0,100,NA,NA,0.117297733722829,NA,1
1733,"ETI-ANT",0.105006901987091,0.0462080400861374,0.0411282728269265,0.0249771209632525,100,0,100,100,0.11878279824872,NA,1
1733,"TEH",0.0550484822587251,NA,0.353324351686291,NA,100,100,NA,NA,0.117237661284822,0.995316932836823,1
1733,"TEH-ANT",0.102442268776059,0.0453482417437815,0.357381291950511,0.0249686795556397,100,100,100,100,0.118630767087697,1.00412647135561,1
1734,"HH",-0.900118000864735,NA,0.0234099014347796,NA,0,0,NA,NA,0.323271284969891,NA,1
1734,"HH-ANT",-1.11845058437393,-0.361596695140248,0.0278710005403585,0.0255447584884744,0,0,0,0,0.37467034369387,NA,1
1734,"ETI",0.0570443925110745,NA,0.0290160686019554,NA,0,0,NA,NA,0.0752930006388685,NA,1
1734,"ETI-ANT",0.118635197333804,0.0703868225716126,0.0355794781054605,0.0236310326525101,100,0,100,0,0.0749221622734406,NA,1
1734,"TEH",0.0556640636810552,NA,0.352429652354375,NA,100,100,NA,NA,0.0753760261202998,0.993439364885725,0
1734,"TEH-ANT",0.11673792821579,0.0697844619975,0.356671022547312,0.023626668311459,100,100,100,0,0.074878962990194,1.00379462516454,1
